"MaximumInscribedSphereRadius","TCoords:0","TCoords:1","Curvature","Torsion","FrenetTangent:0","FrenetTangent:1","FrenetTangent:2","FrenetNormal:0","FrenetNormal:1","FrenetNormal:2","FrenetBinormal:0","FrenetBinormal:1","FrenetBinormal:2","Points:0","Points:1","Points:2"
2.5464,0.41494,0,0.15927,0.92083,0.63957,-0.32217,-0.69797,0.04833,-0.8893,0.45477,-0.76721,-0.32459,-0.5532,18.866,-3.8709,-609.44
2.5414,0.41584,0,0.19883,0.10084,0.63878,-0.3546,-0.6828,-0.080758,-0.91346,0.39883,-0.76514,-0.19962,-0.61214,18.994,-3.9383,-609.58
2.5455,0.41674,0,0.18995,-0.76781,0.63622,-0.38957,-0.66593,-0.049233,-0.88189,0.46887,-0.76993,-0.26552,-0.58026,19.122,-4.013,-609.71
2.5546,0.41764,0,0.15618,-1.6724,0.63755,-0.41817,-0.64704,0.14727,-0.75823,0.63514,-0.7562,-0.50022,-0.42183,19.249,-4.0943,-609.84
2.5637,0.41854,0,0.13569,-2.1907,0.64533,-0.43682,-0.62669,0.40424,-0.50082,0.76535,-0.64818,-0.74724,-0.14662,19.377,-4.1804,-609.97
2.5728,0.41944,0,0.14571,-1.9188,0.65985,-0.44562,-0.605,0.61786,-0.13642,0.77436,-0.4276,-0.88477,0.18531,19.508,-4.2693,-610.09
2.5819,0.42034,0,0.17352,-1.1268,0.68111,-0.44465,-0.5817,0.70205,0.17106,0.69127,-0.20787,-0.87922,0.42868,19.642,-4.359,-610.21
2.594,0.42124,0,0.19367,-0.44823,0.70696,-0.43535,-0.55739,0.701,0.32676,0.63389,-0.09383,-0.83887,0.53619,19.781,-4.4475,-610.33
2.6106,0.42214,0,0.19636,-0.20887,0.73388,-0.42167,-0.53255,0.67567,0.37252,0.63616,-0.069863,-0.8267,0.55829,19.925,-4.5336,-610.44
2.6272,0.42304,0,0.19373,-0.19609,0.75981,-0.40597,-0.50781,0.64911,0.42974,0.62767,-0.036588,-0.80654,0.59004,20.075,-4.6167,-610.54
2.6438,0.42394,0,0.19685,-0.18117,0.78467,-0.38839,-0.48316,0.61962,0.46726,0.63067,-0.019189,-0.79424,0.6073,20.23,-4.6966,-610.64
2.6604,0.42484,0,0.19714,-0.21329,0.80854,-0.36893,-0.45844,0.58839,0.51801,0.62086,0.0084205,-0.77173,0.6359,20.39,-4.7726,-610.73
2.677,0.42574,0,0.19914,-0.054273,0.83123,-0.34748,-0.43394,0.55505,0.56234,0.61294,0.03104,-0.75036,0.6603,20.554,-4.8445,-610.82
2.6936,0.42664,0,0.1869,0.30822,0.85206,-0.32576,-0.40972,0.52301,0.56134,0.64137,0.021058,-0.76078,0.64867,20.723,-4.9118,-610.91
2.71,0.42754,0,0.1477,0.84053,0.86907,-0.30834,-0.38685,0.49259,0.46732,0.73414,-0.045579,-0.82858,0.55802,20.895,-4.9749,-610.99
2.7265,0.42844,0,0.10879,1.6069,0.88116,-0.29847,-0.36671,0.44659,0.27065,0.85282,-0.15529,-0.91524,0.37178,21.071,-5.0351,-611.06
2.743,0.42934,0,0.085606,2.6528,0.88878,-0.29665,-0.34939,0.32443,-0.13129,0.93675,-0.32376,-0.94592,-0.02045,21.248,-5.0943,-611.13
2.7595,0.43024,0,0.081964,2.8097,0.89218,-0.30294,-0.33502,0.07678,-0.62921,0.77344,-0.4451,-0.71577,-0.53811,21.426,-5.1539,-611.2
2.776,0.43114,0,0.10614,1.7123,0.89141,-0.31733,-0.32357,-0.13439,-0.86693,0.47998,-0.43282,-0.38437,-0.81543,21.605,-5.2156,-611.27
2.7925,0.43204,0,0.14097,0.91425,0.88622,-0.33973,-0.31497,-0.26849,-0.9307,0.24842,-0.37753,-0.13559,-0.91602,21.784,-5.2811,-611.33
2.809,0.43294,0,0.17642,0.14374,0.87639,-0.36938,-0.30904,-0.3432,-0.92917,0.13732,-0.33787,-0.014283,-0.94108,21.961,-5.3519,-611.4
2.8235,0.43384,0,0.15387,-0.5587,0.8648,-0.39998,-0.30354,-0.3538,-0.91436,0.19689,-0.3563,-0.062881,-0.93225,22.136,-5.4295,-611.46
2.837,0.43474,0,0.099858,-1.9713,0.85651,-0.42274,-0.29611,-0.27348,-0.85827,0.43426,-0.43772,-0.29097,-0.85073,22.309,-5.5129,-611.52
2.8506,0.43564,0,0.065754,-4.6371,0.854,-0.43463,-0.28597,0.04049,-0.49247,0.86939,-0.51869,-0.75404,-0.40297,22.481,-5.5999,-611.58
2.8641,0.43654,0,0.08139,-3.0637,0.85762,-0.43582,-0.27304,0.40847,0.25464,0.87653,-0.31248,-0.86326,0.3964,22.653,-5.6882,-611.63
2.8777,0.43744,0,0.13117,-1.2059,0.8673,-0.42619,-0.25719,0.47951,0.57663,0.66148,-0.13361,-0.69704,0.70448,22.826,-5.7753,-611.69
2.8912,0.43834,0,0.19188,-0.57992,0.88261,-0.40531,-0.23815,0.46704,0.69826,0.5425,-0.053587,-0.59004,0.80559,23.001,-5.859,-611.74
2.9048,0.43924,0,0.25742,-0.31618,0.90265,-0.3725,-0.21555,0.43014,0.76448,0.48015,-0.014073,-0.52613,0.85029,23.178,-5.9369,-611.78
2.9183,0.44014,0,0.31232,-0.10171,0.92547,-0.32804,-0.18946,0.37877,0.80947,0.44866,0.0061881,-0.48698,0.87339,23.359,-6.0068,-611.82
2.926,0.44104,0,0.30462,0.021141,0.94684,-0.2781,-0.16174,0.32166,0.82756,0.46009,0.0059014,-0.48765,0.87302,23.544,-6.0666,-611.86
2.9332,0.44194,0,0.27338,0.083757,0.96367,-0.23047,-0.13499,0.26707,0.83799,0.47587,0.0034473,-0.49463,0.8691,23.733,-6.1166,-611.89
2.9403,0.44284,0,0.24367,0.095446,0.9761,-0.18752,-0.10985,0.21731,0.83517,0.50524,-0.0030019,-0.51704,0.85596,23.926,-6.1579,-611.91
2.9474,0.44374,0,0.21118,0.08229,0.98494,-0.14957,-0.086668,0.1728,0.83802,0.51755,-0.0047812,-0.52473,0.85125,24.121,-6.1912,-611.93
2.9545,0.44464,0,0.18135,0.16591,0.99098,-0.11675,-0.065842,0.13375,0.82934,0.5425,-0.0087311,-0.54641,0.83747,24.32,-6.2177,-611.94
2.9616,0.44554,0,0.1538,0.18959,0.99492,-0.089053,-0.04693,0.099726,0.80853,0.57994,-0.013702,-0.58168,0.81331,24.52,-6.2382,-611.96
2.9688,0.44644,0,0.12528,0.2825,0.99734,-0.066413,-0.030197,0.071093,0.79177,0.60666,-0.016381,-0.60719,0.79439,24.722,-6.2537,-611.96
2.9759,0.44734,0,0.10212,0.4522,0.99869,-0.048717,-0.015427,0.04625,0.73333,0.6783,-0.021732,-0.67813,0.73462,24.925,-6.2652,-611.97
2.983,0.44824,0,0.07683,0.73487,0.99935,-0.035863,-0.0025426,0.025844,0.66739,0.74426,-0.024995,-0.74384,0.66789,25.129,-6.2736,-611.97
2.9901,0.44914,0,0.058587,1.3363,0.99958,-0.027775,0.00853,0.0058111,0.47875,0.87793,-0.028469,-0.87751,0.47871,25.333,-6.2798,-611.97
2.9972,0.45005,0,0.04056,1.967,0.99954,-0.024336,0.017855,-0.014273,0.14012,0.99003,-0.026595,-0.98984,0.13971,25.537,-6.2849,-611.97
3.0026,0.45095,0,0.034041,1.5598,0.99938,-0.024492,0.025306,-0.02996,-0.21357,0.97647,-0.018511,-0.97662,-0.21418,25.74,-6.2897,-611.96
3.0071,0.45185,0,0.032244,1.3502,0.99915,-0.02663,0.031607,-0.040006,-0.43114,0.9014,-0.010377,-0.90189,-0.43184,25.942,-6.2948,-611.96
3.0116,0.45275,0,0.028833,1.6224,0.99888,-0.030094,0.036575,-0.047108,-0.71143,0.70118,0.0049191,-0.70211,-0.71205,26.143,-6.3005,-611.95
3.0161,0.45365,0,0.03146,1.2573,0.99858,-0.034882,0.040187,-0.050331,-0.86429,0.50046,0.017276,-0.50178,-0.86482,26.343,-6.3069,-611.94
3.0206,0.45455,0,0.035305,1.3057,0.99825,-0.040998,0.042731,-0.051145,-0.96061,0.27317,0.029848,-0.27487,-0.96102,26.543,-6.3145,-611.93
3.0251,0.45545,0,0.040677,0.86882,0.99787,-0.048443,0.043735,-0.048908,-0.99876,0.0096217,0.043215,-0.01174,-0.999,26.743,-6.3233,-611.92
3.0296,0.45635,0,0.047566,0.51395,0.99742,-0.057211,0.043341,-0.053064,-0.9944,-0.091441,0.04833,0.088905,-0.99487,26.942,-6.3338,-611.92
3.0341,0.45725,0,0.055062,0.58404,0.99686,-0.067293,0.041848,-0.057996,-0.9794,-0.1934,0.054001,0.19037,-0.98023,27.14,-6.3461,-611.91
3.0386,0.45815,0,0.063742,0.36693,0.99615,-0.078672,0.038794,-0.062571,-0.94726,-0.31428,0.061474,0.31065,-0.94854,27.338,-6.3606,-611.9
3.0431,0.45905,0,0.071297,0.19821,0.99523,-0.091318,0.034335,-0.073793,-0.93483,-0.34735,0.063816,0.34315,-0.93711,27.537,-6.3774,-611.89
3.048,0.45995,0,0.075331,0.0049751,0.99407,-0.10484,0.02894,-0.085335,-0.91682,-0.39007,0.067427,0.38529,-0.92033,27.735,-6.397,-611.89
3.0549,0.46085,0,0.066659,-0.19082,0.99274,-0.11792,0.023702,-0.10243,-0.93214,-0.34731,0.063049,0.34236,-0.93745,27.933,-6.4192,-611.88
3.0619,0.46175,0,0.057412,-0.15871,0.99139,-0.12951,0.019547,-0.11641,-0.93968,-0.32163,0.060022,0.31658,-0.94666,28.131,-6.444,-611.88
3.0688,0.46265,0,0.048274,-0.37347,0.99009,-0.13948,0.016321,-0.12904,-0.94945,-0.28618,0.055413,0.28124,-0.95804,28.329,-6.471,-611.87
3.0757,0.46355,0,0.038773,-0.61684,0.9889,-0.14786,0.014323,-0.14375,-0.97681,-0.15867,0.037451,0.15485,-0.98723,28.527,-6.4998,-611.87
3.0827,0.46445,0,0.030381,-0.80926,0.98788,-0.15465,0.01355,-0.15377,-0.98676,-0.051513,0.021338,0.048805,-0.99858,28.725,-6.5302,-611.87
3.0896,0.46535,0,0.022948,-1.6333,0.98704,-0.15988,0.013847,-0.15945,-0.96731,0.19719,-0.018133,-0.19685,-0.98027,28.923,-6.5618,-611.86
3.0965,0.46625,0,0.018085,-2.398,0.98641,-0.16356,0.015365,-0.14136,-0.79745,0.58659,-0.083687,-0.58079,-0.80974,29.121,-6.5944,-611.86
3.1035,0.46715,0,0.016966,-1.2046,0.98601,-0.16575,0.017952,-0.089723,-0.43681,0.89507,-0.14051,-0.88415,-0.44557,29.319,-6.6275,-611.86
3.1131,0.46805,0,0.02048,1.0526,0.98566,-0.1674,0.021305,-0.094688,-0.44414,0.89094,-0.13968,-0.88018,-0.45362,29.517,-6.6608,-611.85
3.1242,0.46895,0,0.023053,1.2697,0.98513,-0.17001,0.024662,-0.14365,-0.73646,0.66105,-0.094226,-0.65477,-0.74994,29.714,-6.6946,-611.85
3.1353,0.46985,0,0.03044,0.73043,0.98431,-0.17421,0.027871,-0.16051,-0.81866,0.5514,-0.073244,-0.54722,-0.83378,29.912,-6.729,-611.84
3.1464,0.47075,0,0.03687,0.64145,0.98317,-0.18001,0.031084,-0.17654,-0.89265,0.41473,-0.046906,-0.41324,-0.90941,30.109,-6.7644,-611.84
3.1575,0.47165,0,0.043916,0.37113,0.9817,-0.18739,0.033995,-0.1885,-0.93053,0.31396,-0.027201,-0.31463,-0.94883,30.306,-6.8011,-611.83
3.1686,0.47255,0,0.051776,0.27965,0.97984,-0.19637,0.036756,-0.199,-0.94306,0.26653,-0.017675,-0.26847,-0.96313,30.502,-6.8394,-611.82
3.1797,0.47345,0,0.059382,0.26677,0.97756,-0.20693,0.039365,-0.21058,-0.95548,0.20669,-0.0051586,-0.21034,-0.97761,30.698,-6.8797,-611.82
3.1908,0.47435,0,0.067142,0.096831,0.97482,-0.21906,0.041665,-0.22293,-0.96165,0.15979,0.0050631,-0.16506,-0.98627,30.893,-6.9222,-611.81
3.2019,0.47525,0,0.075439,-0.043183,0.97154,-0.23274,0.043959,-0.23682,-0.95798,0.16184,0.004444,-0.16765,-0.98584,31.087,-6.9673,-611.8
3.2129,0.47615,0,0.078013,-0.36842,0.9678,-0.24739,0.046547,-0.25173,-0.95179,0.1753,0.00093367,-0.18138,-0.98341,31.281,-7.0153,-611.79
3.2227,0.47705,0,0.064068,-1.318,0.96414,-0.26062,0.050042,-0.26216,-0.90608,0.33209,-0.041207,-0.3333,-0.94192,31.475,-7.0662,-611.78
3.2325,0.47795,0,0.054414,-2.0751,0.96117,-0.27025,0.055822,-0.23657,-0.70283,0.67087,-0.14207,-0.65802,-0.73948,31.667,-7.1195,-611.77
3.2422,0.47885,0,0.050009,-2.3304,0.95904,-0.27594,0.064042,-0.16795,-0.37182,0.91298,-0.22811,-0.88634,-0.40294,31.859,-7.1744,-611.76
3.252,0.47975,0,0.061052,-1.6418,0.95776,-0.27768,0.074705,-0.072408,0.018534,0.9972,-0.27829,-0.96049,-0.0023557,32.051,-7.23,-611.75
3.2618,0.48065,0,0.073048,-1.0914,0.95729,-0.27549,0.087807,-0.0059147,0.28496,0.95852,-0.28908,-0.9181,0.27116,32.243,-7.2856,-611.73
3.2716,0.48155,0,0.094431,-0.6854,0.95749,-0.26931,0.10334,0.024653,0.43332,0.9009,-0.2874,-0.86006,0.42154,32.434,-7.3403,-611.71
3.2814,0.48245,0,0.11208,-0.47887,0.9582,-0.25911,0.12126,0.04109,0.54413,0.838,-0.28312,-0.79799,0.53203,32.626,-7.3934,-611.69
3.2912,0.48335,0,0.13439,-0.31034,0.9592,-0.24485,0.14139,0.037457,0.6057,0.79481,-0.28025,-0.75708,0.59016,32.818,-7.4441,-611.66
3.301,0.48425,0,0.15553,-0.2412,0.96013,-0.22647,0.16392,0.025274,0.65424,0.75586,-0.27842,-0.72158,0.63388,33.011,-7.4916,-611.63
3.3107,0.48515,0,0.17615,-0.10908,0.96065,-0.20397,0.18856,0.0050647,0.69157,0.72229,-0.27773,-0.69291,0.66539,33.204,-7.5351,-611.6
3.3198,0.48605,0,0.18118,0.18061,0.96024,-0.1788,0.21442,-0.027886,0.70275,0.71089,-0.2778,-0.6886,0.66982,33.398,-7.5738,-611.55
3.3239,0.48695,0,0.1477,0.63578,0.95837,-0.15634,0.23892,-0.086616,0.63816,0.76501,-0.27207,-0.75386,0.59806,33.593,-7.6075,-611.51
3.3279,0.48785,0,0.11234,1.1614,0.95519,-0.14111,0.26019,-0.16014,0.49291,0.85522,-0.24893,-0.85856,0.44823,33.788,-7.6374,-611.46
3.332,0.48875,0,0.083716,2.0651,0.9512,-0.13373,0.27808,-0.24844,0.20258,0.94723,-0.18301,-0.97009,0.15947,33.982,-7.6651,-611.4
3.3361,0.48965,0,0.074669,2.6836,0.94663,-0.13415,0.29308,-0.32001,-0.28228,0.90439,-0.038592,-0.94991,-0.31014,34.177,-7.6921,-611.34
3.3401,0.49055,0,0.08265,2.1765,0.94159,-0.1424,0.30518,-0.30933,-0.72394,0.61662,0.13313,-0.675,-0.72571,34.369,-7.7199,-611.28
3.3442,0.49145,0,0.11064,1.254,0.936,-0.15858,0.31426,-0.26849,-0.89898,0.34604,0.22764,-0.40827,-0.88402,34.561,-7.7501,-611.22
3.3483,0.49235,0,0.14677,0.75007,0.92947,-0.18284,0.3204,-0.24055,-0.95888,0.15063,0.27968,-0.21708,-0.93523,34.749,-7.7843,-611.16
3.3523,0.49325,0,0.18901,0.43942,0.92149,-0.21538,0.32323,-0.23763,-0.97087,0.030539,0.30724,-0.10495,-0.94583,34.935,-7.8239,-611.09
3.3564,0.49415,0,0.23522,0.31712,0.91114,-0.25628,0.32271,-0.25448,-0.96586,-0.048514,0.32413,-0.037921,-0.94525,35.118,-7.8705,-611.03
3.3604,0.49505,0,0.28433,0.23594,0.89743,-0.30549,0.31827,-0.28155,-0.95203,-0.11991,0.33963,0.018001,-0.94039,35.297,-7.9256,-610.96
3.3645,0.49595,0,0.3342,0.16084,0.87913,-0.36263,0.30924,-0.32231,-0.93037,-0.1747,0.35106,0.053913,-0.9348,35.471,-7.9907,-610.9
3.3686,0.49685,0,0.37717,0.048191,0.85496,-0.42635,0.29542,-0.37301,-0.90112,-0.22101,0.36044,0.078762,-0.92945,35.641,-8.0675,-610.84
3.3641,0.49775,0,0.35433,-0.074678,0.82603,-0.4897,0.27904,-0.43516,-0.86875,-0.23644,0.3582,0.073879,-0.93072,35.805,-8.1572,-610.79
3.3552,0.49865,0,0.2894,-0.18587,0.79661,-0.54365,0.26432,-0.49652,-0.83785,-0.22687,0.3448,0.04949,-0.93737,35.964,-8.2592,-610.73
3.3462,0.49955,0,0.22508,-0.29525,0.76997,-0.58557,0.25348,-0.55271,-0.81057,-0.19363,0.31885,0.0089839,-0.94776,36.119,-8.3715,-610.68
3.3373,0.50045,0,0.16487,-0.51562,0.74755,-0.61659,0.24694,-0.60421,-0.78569,-0.13272,0.27586,-0.049987,-0.9599,36.271,-8.492,-610.63
3.3283,0.50135,0,0.10969,-1.135,0.73022,-0.63781,0.2449,-0.66061,-0.75058,0.014924,0.1743,-0.17268,-0.96943,36.419,-8.6187,-610.58
3.3194,0.50225,0,0.063974,-3.1514,0.71841,-0.6501,0.24749,-0.68979,-0.61982,0.37419,-0.089862,-0.43954,-0.89372,36.565,-8.7495,-610.53
3.3105,0.50315,0,0.049009,-5.3327,0.71235,-0.654,0.25463,-0.31912,0.021308,0.94748,-0.62508,-0.75619,-0.19353,36.71,-8.8824,-610.48
3.3015,0.50405,0,0.084373,-1.8504,0.71196,-0.64961,0.26666,0.13882,0.50246,0.85338,-0.68836,-0.57056,0.44792,36.855,-9.0154,-610.43
3.2926,0.50495,0,0.13349,-0.7868,0.71706,-0.6367,0.28361,0.28649,0.64017,0.71281,-0.63541,-0.42988,0.64145,37,-9.1464,-610.37
3.2836,0.50585,0,0.18761,-0.36189,0.72733,-0.61477,0.30504,0.3358,0.70642,0.62306,-0.59853,-0.35074,0.72024,37.145,-9.2733,-610.31
3.2747,0.50675,0,0.24902,-0.18418,0.74203,-0.58285,0.33118,0.33135,0.74835,0.57461,-0.58275,-0.31664,0.74843,37.293,-9.3941,-610.25
3.2665,0.50765,0,0.28854,-0.001903,0.7593,-0.54155,0.36082,0.3102,0.78864,0.53088,-0.57205,-0.29117,0.7668,37.443,-9.5068,-610.18
3.2653,0.50855,0,0.26893,0.15017,0.77488,-0.49718,0.39034,0.25034,0.80842,0.53272,-0.58042,-0.31508,0.75089,37.595,-9.61,-610.11
3.2642,0.50945,0,0.23293,0.20949,0.78598,-0.45645,0.417,0.19269,0.82174,0.53629,-0.58745,-0.34116,0.73383,37.751,-9.7046,-610.03
3.263,0.51035,0,0.19814,0.33291,0.79289,-0.42115,0.44041,0.12641,0.82069,0.55722,-0.59611,-0.38614,0.70395,37.908,-9.7917,-609.94
3.2619,0.51125,0,0.16506,0.44403,0.79613,-0.39169,0.46125,0.048163,0.80084,0.59693,-0.6032,-0.45302,0.65644,38.067,-9.8725,-609.85
3.2607,0.51215,0,0.1311,0.67143,0.79642,-0.36841,0.47957,-0.035596,0.76308,0.64532,-0.6037,-0.53101,0.59462,38.227,-9.9484,-609.76
3.2596,0.51305,0,0.10351,1.0882,0.79421,-0.35147,0.49568,-0.16405,0.66143,0.73185,-0.58508,-0.66256,0.46766,38.387,-10.02,-609.66
3.2585,0.51395,0,0.078421,1.8172,0.78986,-0.34092,0.5098,-0.33158,0.4619,0.82262,-0.51592,-0.8188,0.25179,38.547,-10.09,-609.56
3.2573,0.51485,0,0.068199,2.4428,0.78356,-0.33678,0.52212,-0.53216,0.069938,0.84375,-0.32068,-0.93898,-0.12442,38.706,-10.158,-609.45
3.2562,0.51575,0,0.072766,2.1953,0.77526,-0.33901,0.53296,-0.63063,-0.36762,0.68349,-0.03578,-0.86598,-0.49879,38.863,-10.226,-609.35
3.255,0.51665,0,0.089644,1.3974,0.7651,-0.34765,0.542,-0.6116,-0.65566,0.44279,0.20143,-0.67026,-0.71426,39.019,-10.295,-609.24
3.2539,0.51755,0,0.11673,0.83037,0.75283,-0.36267,0.54928,-0.57339,-0.77113,0.27674,0.3232,-0.52329,-0.78848,39.173,-10.367,-609.13
3.2528,0.51845,0,0.14685,0.5042,0.73812,-0.38398,0.55474,-0.54142,-0.82772,0.14745,0.40255,-0.40919,-0.81885,39.323,-10.441,-609.01
3.2516,0.51935,0,0.17575,0.1075,0.72075,-0.41111,0.55814,-0.53317,-0.84333,0.067326,0.44301,-0.3461,-0.82701,39.47,-10.521,-608.9
3.2434,0.52025,0,0.17385,-0.27357,0.70146,-0.4403,0.56044,-0.56686,-0.82131,0.064239,0.43201,-0.36275,-0.8257,39.612,-10.607,-608.79
3.233,0.52115,0,0.15754,-0.44641,0.68162,-0.4667,0.56355,-0.62965,-0.76645,0.12684,0.37274,-0.44129,-0.81629,39.751,-10.698,-608.68
3.2225,0.52205,0,0.14111,-0.54246,0.6621,-0.48889,0.56798,-0.67689,-0.71539,0.17328,0.32162,-0.49919,-0.80459,39.885,-10.794,-608.57
3.2121,0.52295,0,0.12768,-0.72396,0.64314,-0.50696,0.5739,-0.73361,-0.62278,0.27196,0.21954,-0.59593,-0.77245,40.016,-10.893,-608.45
3.2017,0.52385,0,0.11566,-0.84356,0.62478,-0.52092,0.58163,-0.77303,-0.51749,0.36691,0.10985,-0.67886,-0.72601,40.143,-10.997,-608.34
3.1913,0.52475,0,0.1084,-0.94453,0.60718,-0.53091,0.59115,-0.79352,-0.36703,0.48541,-0.040733,-0.76382,-0.64414,40.267,-11.102,-608.22
3.1809,0.52565,0,0.10267,-1.036,0.59047,-0.53703,0.60244,-0.78473,-0.20766,0.58402,-0.18853,-0.8176,-0.54405,40.387,-11.21,-608.1
3.1705,0.52655,0,0.10422,-1.0104,0.57467,-0.53933,0.61553,-0.7372,-0.014563,0.67551,-0.35536,-0.84197,-0.40596,40.504,-11.318,-607.98
3.1601,0.52745,0,0.1082,-0.66469,0.55968,-0.53782,0.63048,-0.67061,0.15304,0.72585,-0.48686,-0.82905,-0.27502,40.618,-11.426,-607.85
3.1624,0.52835,0,0.10957,-0.30419,0.54538,-0.53356,0.64643,-0.63754,0.23661,0.73318,-0.54415,-0.81199,-0.21112,40.728,-11.534,-607.72
3.1694,0.52925,0,0.10755,-0.18556,0.53158,-0.52795,0.66233,-0.62898,0.27766,0.72614,-0.56727,-0.8026,-0.18448,40.837,-11.64,-607.59
3.1764,0.53015,0,0.10448,-0.20588,0.51831,-0.52161,0.6777,-0.61789,0.31945,0.71844,-0.59124,-0.79112,-0.15672,40.942,-11.746,-607.46
3.1834,0.53105,0,0.10531,-0.20429,0.50547,-0.51442,0.69273,-0.60282,0.36387,0.71007,-0.61734,-0.77651,-0.12617,41.045,-11.85,-607.32
3.1904,0.53195,0,0.10289,-0.2026,0.49305,-0.50639,0.70744,-0.58776,0.40564,0.7,-0.64144,-0.76094,-0.097636,41.145,-11.952,-607.18
3.1974,0.53285,0,0.10113,-0.21817,0.48121,-0.49769,0.72162,-0.57126,0.44636,0.68879,-0.66491,-0.74368,-0.069522,41.242,-12.053,-607.04
3.2044,0.53375,0,0.10265,-0.19399,0.46979,-0.48816,0.73553,-0.55012,0.48975,0.6764,-0.69041,-0.72239,-0.038469,41.337,-12.151,-606.89
3.2114,0.53465,0,0.10098,0.12697,0.45874,-0.47786,0.74913,-0.53627,0.52333,0.66222,-0.7085,-0.70553,-0.016188,41.43,-12.248,-606.74
3.2175,0.53555,0,0.096995,0.63927,0.44749,-0.46806,0.76202,-0.60544,0.46856,0.64335,-0.65817,-0.74925,-0.073709,41.52,-12.342,-606.59
3.2233,0.53645,0,0.093527,0.89637,0.43496,-0.46033,0.77389,-0.71638,0.34379,0.60713,-0.54554,-0.81848,-0.18023,41.608,-12.434,-606.44
3.2291,0.53735,0,0.091721,0.93934,0.42084,-0.45534,0.78457,-0.81287,0.19462,0.54897,-0.40266,-0.86879,-0.28823,41.693,-12.525,-606.28
3.2348,0.53825,0,0.092592,0.9183,0.40524,-0.4532,0.79397,-0.88068,0.039549,0.47207,-0.24534,-0.89053,-0.38309,41.776,-12.616,-606.13
3.2406,0.53915,0,0.095154,0.79202,0.38829,-0.45392,0.80199,-0.91788,-0.11305,0.38042,-0.08201,-0.88384,-0.46054,41.856,-12.707,-605.96
3.2463,0.54005,0,0.10113,0.081342,0.37001,-0.45728,0.8087,-0.92804,-0.22214,0.299,0.042921,-0.86113,-0.50657,41.932,-12.799,-605.8
3.2496,0.54095,0,0.095707,-1.4794,0.3514,-0.46078,0.81498,-0.9349,-0.12648,0.3316,-0.049713,-0.87846,-0.47523,42.005,-12.892,-605.64
3.2485,0.54185,0,0.095245,-2.519,0.33461,-0.45871,0.82318,-0.79081,0.33839,0.51002,-0.51251,-0.82163,-0.24952,42.075,-12.986,-605.47
3.2475,0.54275,0,0.11984,-1.6342,0.32069,-0.44735,0.83489,-0.50994,0.66126,0.55018,-0.7982,-0.60218,-0.016062,42.142,-13.079,-605.3
3.2464,0.54365,0,0.16191,-0.92585,0.30945,-0.4261,0.85011,-0.30511,0.80223,0.51316,-0.90064,-0.41818,0.11824,42.206,-13.169,-605.13
3.2453,0.54455,0,0.2127,-0.56699,0.30058,-0.39432,0.86843,-0.18079,0.87047,0.45782,-0.93646,-0.29462,0.19035,42.268,-13.253,-604.96
3.2443,0.54545,0,0.27252,-0.36257,0.29378,-0.351,0.8891,-0.1091,0.91175,0.39599,-0.94963,-0.21333,0.22956,42.328,-13.328,-604.78
3.2432,0.54635,0,0.33997,-0.2464,0.2885,-0.29483,0.91096,-0.070577,0.94228,0.32731,-0.95487,-0.15872,0.25104,42.385,-13.393,-604.6
3.2421,0.54725,0,0.41077,-0.16749,0.28412,-0.22472,0.93208,-0.052122,0.96709,0.24904,-0.95737,-0.11934,0.26306,42.441,-13.444,-604.42
3.24,0.54815,0,0.43722,-0.11656,0.28006,-0.14441,0.94906,-0.047327,0.98534,0.16389,-0.95882,-0.090815,0.26912,42.496,-13.48,-604.24
3.2363,0.54905,0,0.40498,-0.11322,0.276,-0.06378,0.95904,-0.051705,0.99537,0.081075,-0.95977,-0.071964,0.27142,42.549,-13.5,-604.05
3.2326,0.54996,0,0.36258,-0.14398,0.27228,0.010257,0.96216,-0.047178,0.99888,0.002702,-0.96106,-0.046128,0.27246,42.602,-13.505,-603.87
3.229,0.55086,0,0.31805,-0.1751,0.26948,0.07636,0.95997,-0.035587,0.99696,-0.069312,-0.96235,-0.015485,0.27138,42.655,-13.496,-603.68
3.2253,0.55176,0,0.27407,-0.22065,0.26798,0.13415,0.95404,-0.013766,0.99069,-0.13544,-0.96333,0.023161,0.26733,42.708,-13.475,-603.49
3.2217,0.55266,0,0.23218,-0.29126,0.26807,0.18369,0.94573,0.020698,0.98033,-0.19628,-0.96318,0.072191,0.25899,42.761,-13.443,-603.3
3.218,0.55356,0,0.19457,-0.37881,0.27002,0.22538,0.9361,0.075596,0.96425,-0.25396,-0.95988,0.13934,0.24333,42.815,-13.401,-603.11
3.2144,0.55446,0,0.15927,-0.52723,0.27392,0.25963,0.92604,0.14881,0.93983,-0.30752,-0.95017,0.22204,0.2188,42.87,-13.352,-602.93
3.2107,0.55536,0,0.13081,-0.75631,0.27994,0.28698,0.91612,0.26633,0.8936,-0.3613,-0.92234,0.34514,0.17372,42.927,-13.295,-602.74
3.2071,0.55626,0,0.10585,-1.0834,0.28821,0.30791,0.90671,0.42546,0.80711,-0.40933,-0.85786,0.50374,0.10162,42.986,-13.233,-602.55
3.2034,0.55716,0,0.089025,-1.4872,0.29877,0.32273,0.8981,0.63136,0.63885,-0.43961,-0.71563,0.69836,-0.012885,43.047,-13.167,-602.36
